state,county,tract,block group,NAME,Unemployed,Income,WhiteRace,BlackRace,IndianAlaskanRace,AsianRace,Population,MaleGender,FemaleGender,HighSchoolEducation,College_Less_1yrEducation,College_More_1YREducation,AssociateDegreeEducation,BachelorDegreeEducation,MasterDegreeEducation,ProfessionalDegreeEducation,DoctorateDegreeEducation
42,133,020600,2,"Block Group 2, Census Tract 206, York County, Pennsylvania",0,255,723,0,0,0,741,364,377,263,0,57,13,83,37,12,0
42,133,020600,4,"Block Group 4, Census Tract 206, York County, Pennsylvania",15,532,1868,21,0,0,1907,1035,872,697,29,102,104,189,111,0,35
42,133,020600,6,"Block Group 6, Census Tract 206, York County, Pennsylvania",35,245,826,0,0,0,836,464,372,298,53,10,61,136,63,0,0
42,133,020600,3,"Block Group 3, Census Tract 206, York County, Pennsylvania",0,212,868,17,0,0,964,503,461,241,69,14,34,93,104,14,0
42,133,001200,2,"Block Group 2, Census Tract 12, York County, Pennsylvania",75,443,992,324,0,0,1337,676,661,352,13,74,20,55,15,0,0
42,133,001200,1,"Block Group 1, Census Tract 12, York County, Pennsylvania",46,222,612,116,0,0,877,471,406,187,24,39,31,32,10,0,0
42,133,001600,2,"Block Group 2, Census Tract 16, York County, Pennsylvania",76,217,305,376,14,0,772,515,257,185,35,37,52,70,14,0,3
42,133,010300,1,"Block Group 1, Census Tract 103, York County, Pennsylvania",36,514,1350,182,0,43,1636,718,918,331,71,87,123,218,60,77,24
42,133,020420,1,"Block Group 1, Census Tract 204.20, York County, Pennsylvania",19,327,1438,0,0,40,1478,746,732,319,14,163,99,225,65,45,12
42,133,020420,2,"Block Group 2, Census Tract 204.20, York County, Pennsylvania",141,943,3031,46,0,380,3457,1697,1760,447,141,228,124,620,300,99,66
42,133,020420,4,"Block Group 4, Census Tract 204.20, York County, Pennsylvania",19,395,1214,9,0,2,1236,553,683,375,41,109,65,142,32,11,0
42,133,021300,2,"Block Group 2, Census Tract 213, York County, Pennsylvania",20,165,461,63,0,0,605,266,339,98,20,51,63,9,6,0,0
42,133,021300,4,"Block Group 4, Census Tract 213, York County, Pennsylvania",5,317,769,57,0,0,865,473,392,318,16,56,74,71,24,0,0
42,133,021300,5,"Block Group 5, Census Tract 213, York County, Pennsylvania",90,420,598,427,0,85,1340,705,635,270,42,91,160,59,0,29,0
42,133,022920,1,"Block Group 1, Census Tract 229.20, York County, Pennsylvania",33,339,1199,0,0,93,1313,597,716,396,18,111,95,161,56,35,22
42,133,022920,4,"Block Group 4, Census Tract 229.20, York County, Pennsylvania",8,387,1214,14,0,50,1320,713,607,340,41,56,64,127,79,39,0
42,133,022920,2,"Block Group 2, Census Tract 229.20, York County, Pennsylvania",0,357,1101,71,0,0,1172,600,572,249,48,101,106,181,77,20,0
42,133,000200,1,"Block Group 1, Census Tract 2, York County, Pennsylvania",55,344,605,216,0,56,891,460,431,178,0,0,78,9,37,19,0
42,133,000200,4,"Block Group 4, Census Tract 2, York County, Pennsylvania",0,172,166,178,0,0,593,240,353,114,39,64,94,27,0,0,0
42,133,000300,1,"Block Group 1, Census Tract 3, York County, Pennsylvania",156,306,853,206,34,0,1226,638,588,260,18,49,121,59,0,0,0
42,133,000600,3,"Block Group 3, Census Tract 6, York County, Pennsylvania",108,176,210,496,0,0,709,257,452,76,0,17,20,55,9,0,0
42,133,000600,2,"Block Group 2, Census Tract 6, York County, Pennsylvania",193,254,1065,365,0,0,1627,740,887,540,40,74,99,21,14,0,0
42,133,010110,2,"Block Group 2, Census Tract 101.10, York County, Pennsylvania",238,536,2355,29,0,14,2490,1234,1256,436,93,94,141,439,83,45,0
42,133,021300,3,"Block Group 3, Census Tract 213, York County, Pennsylvania",0,283,938,29,0,0,1011,535,476,162,10,75,67,69,0,0,0
42,133,021410,1,"Block Group 1, Census Tract 214.10, York County, Pennsylvania",62,418,1655,5,0,91,1774,932,842,522,65,169,62,202,66,25,0
42,133,021410,2,"Block Group 2, Census Tract 214.10, York County, Pennsylvania",13,260,810,0,0,13,823,274,549,294,33,39,60,120,26,15,14
42,133,021900,3,"Block Group 3, Census Tract 219, York County, Pennsylvania",0,180,490,0,0,0,558,278,280,238,0,62,20,43,0,0,0
42,133,021900,1,"Block Group 1, Census Tract 219, York County, Pennsylvania",57,846,2454,31,0,101,2665,1212,1453,566,282,155,193,129,117,0,0
42,133,021420,5,"Block Group 5, Census Tract 214.20, York County, Pennsylvania",13,802,2207,116,0,0,2323,1124,1199,596,57,212,177,276,198,0,14
42,133,021420,1,"Block Group 1, Census Tract 214.20, York County, Pennsylvania",12,396,1015,125,37,0,1177,663,514,260,15,105,56,188,65,16,0
42,133,021420,4,"Block Group 4, Census Tract 214.20, York County, Pennsylvania",31,556,1582,87,0,0,1753,771,982,393,101,141,156,316,112,24,0
42,133,022700,2,"Block Group 2, Census Tract 227, York County, Pennsylvania",0,230,886,0,0,0,886,502,384,113,13,121,27,214,56,0,14
42,133,022700,4,"Block Group 4, Census Tract 227, York County, Pennsylvania",18,307,1046,109,0,0,1155,588,567,257,23,124,128,193,111,14,20
42,133,022700,1,"Block Group 1, Census Tract 227, York County, Pennsylvania",16,274,1326,0,0,46,1372,564,808,456,18,193,128,182,93,50,0
42,133,022700,5,"Block Group 5, Census Tract 227, York County, Pennsylvania",0,306,852,0,0,0,852,340,512,121,14,14,112,229,58,38,0
42,133,023822,1,"Block Group 1, Census Tract 238.22, York County, Pennsylvania",0,418,1316,0,0,0,1316,719,597,310,106,78,120,142,49,19,0
42,133,023822,2,"Block Group 2, Census Tract 238.22, York County, Pennsylvania",18,491,1819,26,0,0,1891,829,1062,466,156,185,88,315,75,0,0
42,133,023822,5,"Block Group 5, Census Tract 238.22, York County, Pennsylvania",178,749,2423,330,0,11,2772,1471,1301,409,107,198,132,596,166,32,35
42,133,023822,3,"Block Group 3, Census Tract 238.22, York County, Pennsylvania",17,264,751,17,0,0,827,370,457,160,44,75,39,173,42,11,0
42,133,000500,2,"Block Group 2, Census Tract 5, York County, Pennsylvania",47,205,623,104,0,0,886,477,409,142,52,27,43,80,9,0,0
42,133,000500,3,"Block Group 3, Census Tract 5, York County, Pennsylvania",63,149,331,326,0,0,677,374,303,330,24,55,70,12,0,0,0
42,133,001300,2,"Block Group 2, Census Tract 13, York County, Pennsylvania",92,496,812,295,0,31,1343,617,726,139,13,86,181,85,39,0,0
42,133,001300,1,"Block Group 1, Census Tract 13, York County, Pennsylvania",55,198,368,147,0,113,788,379,409,146,19,48,40,163,0,0,0
42,133,001400,1,"Block Group 1, Census Tract 14, York County, Pennsylvania",25,366,757,242,0,0,1133,529,604,322,32,31,100,76,19,0,0
42,133,001400,4,"Block Group 4, Census Tract 14, York County, Pennsylvania",0,327,679,115,0,0,853,372,481,196,26,42,115,55,49,0,0
42,133,010110,4,"Block Group 4, Census Tract 101.10, York County, Pennsylvania",14,114,413,20,0,0,433,191,242,190,0,42,28,36,0,0,0
42,133,010110,1,"Block Group 1, Census Tract 101.10, York County, Pennsylvania",49,239,2212,939,15,62,3792,2522,1270,1266,173,188,95,119,37,22,27
42,133,010110,3,"Block Group 3, Census Tract 101.10, York County, Pennsylvania",90,934,2560,306,0,119,3095,1497,1598,780,80,240,263,339,171,40,0
42,133,010400,5,"Block Group 5, Census Tract 104, York County, Pennsylvania",24,153,417,27,0,54,519,207,312,174,34,21,9,71,29,0,11
42,133,010400,1,"Block Group 1, Census Tract 104, York County, Pennsylvania",42,255,828,0,0,0,864,439,425,227,17,13,9,48,52,0,12
42,133,010400,2,"Block Group 2, Census Tract 104, York County, Pennsylvania",32,324,1034,75,0,17,1126,502,624,301,46,32,76,199,113,42,0
42,133,010400,4,"Block Group 4, Census Tract 104, York County, Pennsylvania",37,226,618,0,0,0,633,348,285,94,42,21,69,110,61,0,0
42,133,010400,3,"Block Group 3, Census Tract 104, York County, Pennsylvania",11,163,431,0,0,82,513,196,317,122,19,28,59,90,20,0,20
42,133,020922,1,"Block Group 1, Census Tract 209.22, York County, Pennsylvania",2,381,1114,7,1,2,1141,577,564,317,33,114,85,134,6,3,0
42,133,020922,2,"Block Group 2, Census Tract 209.22, York County, Pennsylvania",18,443,1552,0,0,13,1599,885,714,354,102,37,147,197,0,8,8
42,133,020720,1,"Block Group 1, Census Tract 207.20, York County, Pennsylvania",0,1008,3031,24,0,0,3055,1517,1538,1027,132,266,155,146,183,0,13
42,133,020720,3,"Block Group 3, Census Tract 207.20, York County, Pennsylvania",113,1141,4203,202,0,16,4537,2214,2323,936,57,514,349,325,238,18,17
42,133,021711,1,"Block Group 1, Census Tract 217.11, York County, Pennsylvania",5,346,1177,5,0,0,1212,644,568,290,10,111,100,113,54,11,5
42,133,021711,2,"Block Group 2, Census Tract 217.11, York County, Pennsylvania",31,486,1835,0,0,27,1862,996,866,612,77,110,112,163,62,9,8
42,133,022000,4,"Block Group 4, Census Tract 220, York County, Pennsylvania",23,261,721,13,0,0,768,336,432,153,9,50,32,90,73,0,0
42,133,022000,2,"Block Group 2, Census Tract 220, York County, Pennsylvania",16,262,897,0,0,0,914,447,467,175,37,54,60,12,35,0,0
42,133,022500,3,"Block Group 3, Census Tract 225, York County, Pennsylvania",0,285,970,0,0,0,970,512,458,328,10,70,84,76,10,11,11
42,133,022500,2,"Block Group 2, Census Tract 225, York County, Pennsylvania",19,333,1021,54,0,0,1130,641,489,307,33,52,89,168,33,0,0
42,133,022500,4,"Block Group 4, Census Tract 225, York County, Pennsylvania",23,300,1109,0,0,0,1124,588,536,270,56,89,26,134,80,0,0
42,133,023500,3,"Block Group 3, Census Tract 235, York County, Pennsylvania",53,385,1236,0,0,23,1308,657,651,427,47,65,119,97,17,0,0
42,133,023500,4,"Block Group 4, Census Tract 235, York County, Pennsylvania",38,340,889,6,0,6,991,490,501,336,19,45,23,63,11,6,0
42,133,020310,1,"Block Group 1, Census Tract 203.10, York County, Pennsylvania",23,502,1658,21,0,0,1719,838,881,445,59,142,147,295,115,17,19
42,133,020310,2,"Block Group 2, Census Tract 203.10, York County, Pennsylvania",0,278,919,0,0,4,938,510,428,166,73,55,58,159,72,22,10
42,133,010130,2,"Block Group 2, Census Tract 101.30, York County, Pennsylvania",29,451,1528,0,0,37,1565,720,845,225,56,142,85,242,195,24,7
42,133,010210,1,"Block Group 1, Census Tract 102.10, York County, Pennsylvania",52,566,1182,35,0,156,1464,669,795,406,43,87,147,155,57,10,14
42,133,010210,2,"Block Group 2, Census Tract 102.10, York County, Pennsylvania",9,195,872,0,0,0,877,366,511,316,21,70,69,97,13,12,0
42,133,023710,2,"Block Group 2, Census Tract 237.10, York County, Pennsylvania",50,457,1628,0,0,0,1644,808,836,444,77,97,99,163,38,27,0
42,133,023810,1,"Block Group 1, Census Tract 238.10, York County, Pennsylvania",7,251,740,0,0,5,745,312,433,228,31,68,38,96,42,5,0
42,133,023810,3,"Block Group 3, Census Tract 238.10, York County, Pennsylvania",50,446,1584,0,0,7,1599,894,705,446,84,177,48,146,60,9,0
42,133,023810,4,"Block Group 4, Census Tract 238.10, York County, Pennsylvania",8,251,970,0,0,0,974,469,505,217,66,72,65,119,63,7,0
42,133,022600,3,"Block Group 3, Census Tract 226, York County, Pennsylvania",46,436,1363,39,0,6,1520,781,739,353,73,111,113,194,95,6,3
42,133,023100,3,"Block Group 3, Census Tract 231, York County, Pennsylvania",1,380,1244,0,0,0,1244,583,661,404,66,86,74,101,28,13,0
42,133,022600,1,"Block Group 1, Census Tract 226, York County, Pennsylvania",0,274,968,0,0,0,1019,544,475,239,86,18,46,169,25,47,0
42,133,022600,4,"Block Group 4, Census Tract 226, York County, Pennsylvania",76,380,1309,14,0,0,1323,672,651,354,63,26,128,120,28,21,21
42,133,023100,1,"Block Group 1, Census Tract 231, York County, Pennsylvania",14,274,883,34,0,0,952,439,513,308,79,49,15,20,12,0,12
42,133,023100,6,"Block Group 6, Census Tract 231, York County, Pennsylvania",0,438,1705,0,0,0,1739,588,1151,500,117,209,71,62,26,0,0
42,133,023100,4,"Block Group 4, Census Tract 231, York County, Pennsylvania",22,226,778,0,0,0,816,378,438,272,10,45,30,47,15,0,0
42,133,000400,1,"Block Group 1, Census Tract 4, York County, Pennsylvania",48,171,581,65,0,0,704,280,424,214,23,59,40,12,5,0,0
42,133,000400,2,"Block Group 2, Census Tract 4, York County, Pennsylvania",54,392,748,220,0,36,1364,694,670,398,26,117,106,44,17,0,0
42,133,000900,3,"Block Group 3, Census Tract 9, York County, Pennsylvania",15,168,276,229,0,32,686,315,371,66,55,33,27,9,19,0,0
42,133,000900,1,"Block Group 1, Census Tract 9, York County, Pennsylvania",139,333,401,621,10,7,1218,587,631,179,79,66,48,81,31,7,10
42,133,000900,2,"Block Group 2, Census Tract 9, York County, Pennsylvania",47,227,1322,158,0,26,1652,810,842,128,0,55,37,12,0,0,0
42,133,001000,2,"Block Group 2, Census Tract 10, York County, Pennsylvania",20,92,313,209,0,18,597,289,308,104,0,19,19,6,0,0,0
42,133,001000,1,"Block Group 1, Census Tract 10, York County, Pennsylvania",28,366,583,282,0,0,957,397,560,182,22,158,65,85,36,0,6
42,133,010520,1,"Block Group 1, Census Tract 105.20, York County, Pennsylvania",0,247,774,12,0,0,790,414,376,112,67,31,30,127,118,32,5
42,133,010520,2,"Block Group 2, Census Tract 105.20, York County, Pennsylvania",9,464,1313,62,0,24,1436,672,764,212,41,134,127,311,105,81,30
42,133,023301,1,"Block Group 1, Census Tract 233.01, York County, Pennsylvania",35,1295,3934,505,0,245,4744,2350,2394,848,205,627,274,642,242,18,0
42,133,023302,1,"Block Group 1, Census Tract 233.02, York County, Pennsylvania",180,916,2810,309,0,40,3219,1689,1530,538,159,414,143,439,272,16,8
42,133,023601,3,"Block Group 3, Census Tract 236.01, York County, Pennsylvania",45,220,796,0,0,0,817,479,338,223,26,69,51,81,36,0,0
42,133,023302,2,"Block Group 2, Census Tract 233.02, York County, Pennsylvania",65,230,753,11,0,0,851,333,518,104,25,87,45,59,42,12,0
42,133,023302,4,"Block Group 4, Census Tract 233.02, York County, Pennsylvania",31,403,1376,0,0,0,1376,816,560,372,79,36,172,81,42,0,0
42,133,023601,1,"Block Group 1, Census Tract 236.01, York County, Pennsylvania",95,587,1691,0,0,0,1770,914,856,522,22,65,168,84,18,0,0
42,133,023602,1,"Block Group 1, Census Tract 236.02, York County, Pennsylvania",36,425,1250,0,20,0,1285,608,677,319,86,42,132,161,14,10,0
42,133,023602,3,"Block Group 3, Census Tract 236.02, York County, Pennsylvania",19,265,1129,6,12,13,1199,591,608,295,50,123,49,53,19,0,0
42,133,023721,1,"Block Group 1, Census Tract 237.21, York County, Pennsylvania",71,730,2328,18,97,0,2488,1310,1178,965,143,244,66,140,16,18,0
42,133,022910,2,"Block Group 2, Census Tract 229.10, York County, Pennsylvania",45,829,1516,1000,0,141,2881,1249,1632,498,13,290,245,171,194,0,0
42,133,022910,4,"Block Group 4, Census Tract 229.10, York County, Pennsylvania",0,961,3051,66,0,306,3574,1749,1825,541,81,313,459,543,252,67,0
42,133,022910,1,"Block Group 1, Census Tract 229.10, York County, Pennsylvania",76,717,2036,0,0,58,2491,1257,1234,426,138,248,164,553,151,36,0
42,133,022910,3,"Block Group 3, Census Tract 229.10, York County, Pennsylvania",40,375,1011,0,0,0,1011,442,569,398,79,70,16,185,18,0,0
42,133,020221,1,"Block Group 1, Census Tract 202.21, York County, Pennsylvania",47,718,2312,52,0,0,2406,1225,1181,578,105,178,195,408,171,9,9
42,133,020221,3,"Block Group 3, Census Tract 202.21, York County, Pennsylvania",31,414,1172,19,0,56,1307,587,720,173,126,148,157,190,72,19,9
42,133,020222,1,"Block Group 1, Census Tract 202.22, York County, Pennsylvania",32,513,1485,8,10,14,1541,769,772,487,28,127,75,292,50,0,0
42,133,020222,3,"Block Group 3, Census Tract 202.22, York County, Pennsylvania",9,597,1795,0,0,0,1795,874,921,488,40,101,145,317,117,9,38
42,133,021410,3,"Block Group 3, Census Tract 214.10, York County, Pennsylvania",65,625,2204,89,0,48,2413,1263,1150,507,101,62,153,427,139,55,0
42,133,021801,2,"Block Group 2, Census Tract 218.01, York County, Pennsylvania",27,509,1701,2,0,0,1705,763,942,492,69,167,69,173,96,0,9
42,133,021802,1,"Block Group 1, Census Tract 218.02, York County, Pennsylvania",8,350,1141,0,0,86,1238,615,623,297,59,64,79,199,115,16,5
42,133,022401,1,"Block Group 1, Census Tract 224.01, York County, Pennsylvania",119,778,2673,0,0,21,2761,1318,1443,767,160,194,144,294,137,55,18
42,133,022401,2,"Block Group 2, Census Tract 224.01, York County, Pennsylvania",0,265,667,0,0,12,679,359,320,189,8,116,22,135,22,14,0
42,133,022402,2,"Block Group 2, Census Tract 224.02, York County, Pennsylvania",13,841,2801,157,0,44,3078,1304,1774,689,100,251,321,369,151,14,0
42,133,022402,3,"Block Group 3, Census Tract 224.02, York County, Pennsylvania",0,773,2239,90,0,18,2366,1263,1103,555,78,231,92,432,191,17,0
42,133,023721,4,"Block Group 4, Census Tract 237.21, York County, Pennsylvania",76,307,1035,0,0,0,1035,426,609,329,41,41,84,40,45,13,0
42,133,023722,1,"Block Group 1, Census Tract 237.22, York County, Pennsylvania",25,370,1442,7,0,8,1476,805,671,353,42,96,112,69,102,0,0
42,133,023901,1,"Block Group 1, Census Tract 239.01, York County, Pennsylvania",114,676,2207,21,0,41,2305,1225,1080,407,108,207,103,409,124,68,0
42,133,023901,2,"Block Group 2, Census Tract 239.01, York County, Pennsylvania",72,638,2210,0,0,0,2210,1010,1200,488,42,116,105,355,47,0,14
42,133,023901,4,"Block Group 4, Census Tract 239.01, York County, Pennsylvania",49,598,1917,12,0,32,1994,1053,941,445,73,169,162,286,115,16,13
42,133,023902,1,"Block Group 1, Census Tract 239.02, York County, Pennsylvania",59,464,1489,2,0,7,1508,731,777,424,74,150,79,154,56,6,4
42,133,024001,1,"Block Group 1, Census Tract 240.01, York County, Pennsylvania",73,567,1967,123,0,0,2139,1246,893,583,111,130,129,131,15,12,0
42,133,024001,2,"Block Group 2, Census Tract 240.01, York County, Pennsylvania",45,563,2007,44,39,0,2104,1042,1062,482,49,186,173,117,55,0,16
42,133,024001,4,"Block Group 4, Census Tract 240.01, York County, Pennsylvania",47,166,585,0,0,0,591,329,262,169,37,36,14,39,16,8,0
42,133,024002,1,"Block Group 1, Census Tract 240.02, York County, Pennsylvania",46,629,2022,0,6,28,2074,1096,978,516,138,193,145,164,82,4,5
42,133,021500,3,"Block Group 3, Census Tract 215, York County, Pennsylvania",41,207,908,41,0,16,965,460,505,362,72,20,70,52,26,9,0
42,133,021500,1,"Block Group 1, Census Tract 215, York County, Pennsylvania",8,278,685,0,0,10,754,359,395,257,45,53,47,71,41,0,0
42,133,023821,2,"Block Group 2, Census Tract 238.21, York County, Pennsylvania",36,872,2804,111,13,92,3020,1499,1521,518,135,121,161,720,228,14,17
42,133,001100,1,"Block Group 1, Census Tract 11, York County, Pennsylvania",53,295,855,367,0,0,1503,666,837,356,0,50,32,28,22,0,0
42,133,000100,2,"Block Group 2, Census Tract 1, York County, Pennsylvania",46,154,322,189,0,0,553,309,244,136,8,26,19,16,0,0,0
42,133,001500,1,"Block Group 1, Census Tract 15, York County, Pennsylvania",74,291,446,301,0,8,1161,456,705,131,8,22,81,30,8,0,0
42,133,010510,3,"Block Group 3, Census Tract 105.10, York County, Pennsylvania",58,379,1683,139,0,30,1857,878,979,263,61,83,38,212,89,31,8
42,133,020410,1,"Block Group 1, Census Tract 204.10, York County, Pennsylvania",16,332,1059,0,0,0,1088,543,545,375,53,15,126,131,62,36,0
42,133,020510,2,"Block Group 2, Census Tract 205.10, York County, Pennsylvania",19,489,1533,20,0,0,1587,818,769,363,126,53,42,117,115,0,8
42,133,022100,1,"Block Group 1, Census Tract 221, York County, Pennsylvania",18,365,1007,16,0,0,1132,476,656,209,64,76,56,49,0,0,0
42,133,022200,2,"Block Group 2, Census Tract 222, York County, Pennsylvania",15,418,1380,13,0,0,1393,575,818,382,131,85,83,208,108,55,19
42,133,022300,2,"Block Group 2, Census Tract 223, York County, Pennsylvania",29,398,968,32,65,0,1065,472,593,332,88,77,59,59,17,0,0
42,133,022300,3,"Block Group 3, Census Tract 223, York County, Pennsylvania",50,265,614,49,0,61,856,422,434,241,47,27,18,38,21,0,0
42,133,023400,1,"Block Group 1, Census Tract 234, York County, Pennsylvania",71,359,1274,0,0,0,1274,661,613,417,37,21,76,170,84,0,0
42,133,010220,1,"Block Group 1, Census Tract 102.20, York County, Pennsylvania",18,262,574,153,0,38,816,371,445,183,0,95,26,117,109,26,0
42,133,010220,2,"Block Group 2, Census Tract 102.20, York County, Pennsylvania",13,637,1524,123,0,132,1779,896,883,303,92,92,110,271,63,11,17
42,133,021010,2,"Block Group 2, Census Tract 210.10, York County, Pennsylvania",42,979,2730,141,20,82,2982,1559,1423,669,155,220,176,396,178,15,9
42,133,021020,1,"Block Group 1, Census Tract 210.20, York County, Pennsylvania",18,518,1380,32,0,18,1495,908,587,464,100,180,18,105,0,0,0
42,133,021020,5,"Block Group 5, Census Tract 210.20, York County, Pennsylvania",0,401,903,68,0,0,1092,540,552,450,38,36,30,77,5,0,0
42,133,010120,2,"Block Group 2, Census Tract 101.20, York County, Pennsylvania",39,354,988,51,0,55,1159,637,522,277,53,53,27,194,79,30,29
42,133,022800,5,"Block Group 5, Census Tract 228, York County, Pennsylvania",0,298,1017,0,0,30,1047,441,606,141,14,96,48,287,92,18,13
42,133,022800,3,"Block Group 3, Census Tract 228, York County, Pennsylvania",14,478,2040,29,0,0,2074,983,1091,405,53,151,56,220,201,45,49
42,133,023200,3,"Block Group 3, Census Tract 232, York County, Pennsylvania",19,421,1052,0,0,0,1069,611,458,367,72,78,18,153,46,0,0
42,133,023200,4,"Block Group 4, Census Tract 232, York County, Pennsylvania",22,312,1028,0,0,0,1028,506,522,254,78,106,17,151,60,0,0
42,133,020100,1,"Block Group 1, Census Tract 201, York County, Pennsylvania",45,434,1537,27,0,20,1590,750,840,160,49,78,126,337,225,100,31
42,133,020921,2,"Block Group 2, Census Tract 209.21, York County, Pennsylvania",21,152,480,0,0,0,480,208,272,265,0,0,42,83,0,0,0
42,133,020921,5,"Block Group 5, Census Tract 209.21, York County, Pennsylvania",56,423,1242,0,0,0,1358,805,553,335,63,39,155,154,54,0,0
42,133,021100,3,"Block Group 3, Census Tract 211, York County, Pennsylvania",0,232,853,0,0,0,853,397,456,181,26,65,16,108,9,0,0
42,133,020800,5,"Block Group 5, Census Tract 208, York County, Pennsylvania",45,891,3120,451,0,148,3866,1951,1915,741,144,210,188,455,85,17,0
42,133,020800,3,"Block Group 3, Census Tract 208, York County, Pennsylvania",12,267,866,0,0,0,866,474,392,258,40,48,76,81,56,19,0
42,133,021210,4,"Block Group 4, Census Tract 212.10, York County, Pennsylvania",151,1022,3370,241,0,62,3885,1655,2230,859,66,214,543,422,126,34,24
42,133,021712,1,"Block Group 1, Census Tract 217.12, York County, Pennsylvania",55,259,1078,0,0,0,1078,566,512,437,45,37,43,54,18,0,0
42,133,021712,3,"Block Group 3, Census Tract 217.12, York County, Pennsylvania",21,349,988,8,0,4,1082,619,463,330,16,124,67,133,23,6,0
42,133,021720,3,"Block Group 3, Census Tract 217.20, York County, Pennsylvania",9,394,1370,0,22,0,1392,737,655,362,32,181,92,141,40,6,0
42,133,000700,2,"Block Group 2, Census Tract 7, York County, Pennsylvania",48,330,602,590,0,0,1217,611,606,167,16,15,61,54,0,0,0
42,133,000800,2,"Block Group 2, Census Tract 8, York County, Pennsylvania",40,384,917,242,0,0,1208,541,667,191,52,81,20,157,85,37,11
42,133,020521,2,"Block Group 2, Census Tract 205.21, York County, Pennsylvania",17,533,1486,64,0,102,1688,846,842,490,48,69,77,198,117,49,20
42,133,020521,4,"Block Group 4, Census Tract 205.21, York County, Pennsylvania",8,456,1128,62,0,0,1222,614,608,425,54,38,86,142,60,6,0
42,133,021900,6,"Block Group 6, Census Tract 219, York County, Pennsylvania",0,419,1039,61,0,0,1100,512,588,470,23,47,34,174,0,0,0
42,133,000200,2,"Block Group 2, Census Tract 2, York County, Pennsylvania",31,273,982,69,0,0,1121,628,493,241,18,79,60,69,0,26,0
42,133,000300,2,"Block Group 2, Census Tract 3, York County, Pennsylvania",29,268,740,116,0,0,978,482,496,291,24,68,4,35,22,0,0
42,133,000600,1,"Block Group 1, Census Tract 6, York County, Pennsylvania",28,233,528,54,0,0,698,414,284,292,9,82,13,39,8,0,0
42,133,021900,4,"Block Group 4, Census Tract 219, York County, Pennsylvania",20,445,1237,155,0,0,1392,760,632,417,30,85,108,85,0,0,25
42,133,021420,3,"Block Group 3, Census Tract 214.20, York County, Pennsylvania",29,180,518,0,0,0,518,232,286,241,29,33,37,56,12,0,0
42,133,021420,2,"Block Group 2, Census Tract 214.20, York County, Pennsylvania",14,378,1416,12,0,0,1439,703,736,378,39,96,160,166,49,0,15
42,133,022700,3,"Block Group 3, Census Tract 227, York County, Pennsylvania",34,424,513,419,0,201,1154,551,603,108,13,62,56,98,36,0,0
42,133,022700,6,"Block Group 6, Census Tract 227, York County, Pennsylvania",0,258,753,0,0,0,775,380,395,180,85,93,15,81,60,0,0
42,133,023822,4,"Block Group 4, Census Tract 238.22, York County, Pennsylvania",0,112,631,0,0,0,631,242,389,257,44,40,78,27,11,13,20
42,133,000500,1,"Block Group 1, Census Tract 5, York County, Pennsylvania",115,291,387,462,0,64,1033,461,572,210,16,51,66,22,48,0,0
42,133,001300,3,"Block Group 3, Census Tract 13, York County, Pennsylvania",34,389,869,246,0,0,1115,526,589,280,25,61,96,91,15,0,0
42,133,001400,3,"Block Group 3, Census Tract 14, York County, Pennsylvania",88,260,854,91,0,0,1284,475,809,410,0,119,47,87,52,16,8
42,133,001400,2,"Block Group 2, Census Tract 14, York County, Pennsylvania",78,296,564,234,10,102,967,577,390,241,8,64,74,52,36,9,0
42,133,001200,3,"Block Group 3, Census Tract 12, York County, Pennsylvania",21,311,413,506,0,9,1278,666,612,223,13,147,63,7,18,8,0
42,133,001600,1,"Block Group 1, Census Tract 16, York County, Pennsylvania",6,218,595,108,0,14,768,341,427,149,6,27,32,65,21,19,0
42,133,020420,5,"Block Group 5, Census Tract 204.20, York County, Pennsylvania",27,378,1253,20,0,0,1310,543,767,224,42,103,71,208,106,4,9
42,133,020420,3,"Block Group 3, Census Tract 204.20, York County, Pennsylvania",33,469,1390,0,0,13,1415,710,705,350,74,64,131,207,29,32,13
42,133,021300,1,"Block Group 1, Census Tract 213, York County, Pennsylvania",7,210,715,7,0,0,750,324,426,166,50,14,67,25,21,0,0
42,133,022920,3,"Block Group 3, Census Tract 229.20, York County, Pennsylvania",9,193,681,0,0,0,681,300,381,161,52,39,18,114,47,15,8
42,133,020720,4,"Block Group 4, Census Tract 207.20, York County, Pennsylvania",14,465,1636,14,0,22,1681,681,1000,382,176,160,137,132,50,0,27
42,133,020720,2,"Block Group 2, Census Tract 207.20, York County, Pennsylvania",0,255,822,0,0,0,847,337,510,290,19,109,86,54,11,0,16
42,133,022000,1,"Block Group 1, Census Tract 220, York County, Pennsylvania",24,202,588,0,0,0,839,440,399,230,26,35,31,150,51,0,9
42,133,022000,3,"Block Group 3, Census Tract 220, York County, Pennsylvania",49,412,1017,49,0,22,1168,624,544,234,36,122,78,40,81,0,6
42,133,022500,1,"Block Group 1, Census Tract 225, York County, Pennsylvania",20,184,663,0,0,0,663,409,254,194,0,58,26,55,13,12,0
42,133,023500,2,"Block Group 2, Census Tract 235, York County, Pennsylvania",74,562,1653,0,0,36,1731,909,822,525,39,174,67,185,106,37,0
42,133,023500,1,"Block Group 1, Census Tract 235, York County, Pennsylvania",0,391,1292,0,0,0,1292,726,566,399,72,45,121,219,47,26,0
